human_time, computer_time, x_acc_1, y_acc_1, z_acc_1, x_gyro_1, y_gyro_1, z_gyro_1, x_acc_2, y_acc_2, z_acc_2, x_gyro_2, y_gyro_2, z_gyro_2
2021-05-09 16:22:08.295443, 1620566528.2954435, 3.0, 0.84, 9.18, -0.04, -0.05, -0.02, -0.34, 0.33, 8.62, -0.06, -0.07, -0.01
2021-05-09 16:22:08.404518, 1620566528.4045181, 2.97, 0.83, 9.21, -0.04, -0.05, -0.01, -0.32, 0.37, 8.64, -0.06, -0.08, -0.01
2021-05-09 16:22:08.514260, 1620566528.5142608, 2.97, 0.82, 9.22, -0.04, -0.07, -0.01, -0.3, 0.37, 8.64, -0.06, -0.09, -0.0
2021-05-09 16:22:08.623816, 1620566528.6238167, 3.02, 0.79, 9.24, -0.04, -0.06, -0.02, -0.29, 0.33, 8.66, -0.06, -0.08, -0.01
2021-05-09 16:22:08.733659, 1620566528.7336595, 2.98, 0.8, 9.22, -0.04, -0.06, -0.02, -0.25, 0.35, 8.62, -0.06, -0.08, -0.01
2021-05-09 16:22:08.843188, 1620566528.843189, 2.96, 0.84, 9.21, -0.03, -0.07, -0.02, -0.28, 0.35, 8.62, -0.06, -0.08, -0.01
2021-05-09 16:22:08.952438, 1620566528.9524384, 2.99, 0.82, 9.22, -0.03, -0.06, -0.01, -0.28, 0.37, 8.65, -0.06, -0.07, 0.01
2021-05-09 16:22:09.061183, 1620566529.0611835, 2.97, 0.84, 9.24, -0.02, -0.06, -0.01, -0.25, 0.34, 8.64, -0.05, -0.07, 0.01
2021-05-09 16:22:09.171974, 1620566529.1719744, 2.91, 0.86, 9.23, -0.05, -0.1, -0.01, -0.29, 0.37, 8.67, -0.07, -0.09, -0.0
2021-05-09 16:22:09.281183, 1620566529.2811835, 3.13, 0.86, 9.14, -0.06, -0.1, 0.01, -0.15, 0.43, 8.6, -0.08, -0.1, 0.01
2021-05-09 16:22:09.390953, 1620566529.3909533, 3.03, 0.77, 9.19, -0.05, -0.11, 0.01, -0.22, 0.31, 8.66, -0.09, -0.07, 0.02
2021-05-09 16:22:09.500378, 1620566529.5003786, 3.13, 0.68, 9.22, -0.05, -0.12, -0.02, -0.27, 0.24, 8.65, -0.07, -0.05, 0.01
2021-05-09 16:22:09.610283, 1620566529.6102836, 3.1, 0.7, 9.2, -0.06, -0.14, -0.05, -0.22, 0.35, 8.68, -0.06, -0.05, -0.02
2021-05-09 16:22:09.719790, 1620566529.71979, 3.31, 0.83, 9.1, -0.04, -0.1, -0.04, -0.23, 0.32, 8.64, -0.06, -0.05, -0.03
2021-05-09 16:22:09.829356, 1620566529.8293562, 3.28, 0.76, 9.14, -0.07, -0.1, 0.0, -0.22, 0.31, 8.66, -0.09, -0.09, -0.0
2021-05-09 16:22:09.938956, 1620566529.9389565, 3.32, 0.7, 9.14, -0.05, -0.09, 0.02, -0.21, 0.28, 8.68, -0.08, -0.09, 0.02
2021-05-09 16:22:10.048690, 1620566530.0486898, 3.39, 0.68, 9.03, -0.04, -0.09, 0.01, -0.15, 0.26, 8.58, -0.07, -0.1, 0.02
2021-05-09 16:22:10.158228, 1620566530.1582282, 3.42, 0.67, 9.06, -0.02, -0.05, 0.01, -0.13, 0.27, 8.62, -0.05, -0.08, 0.02
2021-05-09 16:22:10.267612, 1620566530.2676125, 3.37, 0.67, 9.1, -0.02, -0.04, -0.02, -0.12, 0.22, 8.64, -0.05, -0.08, 0.0
